Date,Latitude,Longitude,Sensor,ASV,Data
2024/05/14-11:47:49,37.4190902,-5.9989811,Temperature,1,24.5102
2024/05/14-11:47:49,37.4190902,-5.9989811,PH,1,7.21695
2024/05/14-11:47:49,37.4190902,-5.9989811,Sensor_battery,1,76.25
2024/05/14-11:47:49,37.4190902,-5.9989811,Conductivity,1,2.80071
2024/05/14-11:47:49,37.4190892,-5.9989803,Sonar,1,1167.0
2024/05/14-11:47:50,37.4190889,-5.99898,Turbidity,1,38.6967
2024/05/14-11:47:50,37.4190889,-5.99898,Temperature,1,24.5
2024/05/14-11:47:50,37.4190889,-5.99898,Sensor_battery,1,76.25
2024/05/14-11:47:50,37.4190889,-5.99898,PH,1,7.31111
2024/05/14-11:47:50,37.4190889,-5.99898,Conductivity,1,2.8
2024/05/14-11:47:50,37.4190879,-5.9989793,Sonar,1,1288.0
2024/05/14-11:47:51,37.4190875,-5.998979,Turbidity,1,40.2354
2024/05/14-11:47:51,37.4190875,-5.998979,Temperature,1,24.4978
2024/05/14-11:47:51,37.4190875,-5.998979,Sensor_battery,1,76.25
2024/05/14-11:47:51,37.4190875,-5.998979,PH,1,7.3503
2024/05/14-11:47:51,37.4190875,-5.998979,Conductivity,1,2.80142
2024/05/14-11:47:51,37.4190866,-5.9989782,Sonar,1,1378.0
2024/05/14-11:47:52,37.4190863,-5.998978,Turbidity,1,41.1243
2024/05/14-11:47:52,37.4190863,-5.998978,Temperature,1,24.4953
2024/05/14-11:47:52,37.4190863,-5.998978,PH,1,7.27625
2024/05/14-11:47:52,37.4190863,-5.998978,Sensor_battery,1,76.25
2024/05/14-11:47:52,37.4190863,-5.998978,Conductivity,1,2.80071
2024/05/14-11:47:52,37.4190854,-5.9989773,Sonar,1,846.0
2024/05/14-11:47:53,37.4190851,-5.998977,Turbidity,1,40.4991
2024/05/14-11:47:53,37.4190851,-5.998977,Temperature,1,24.4939
2024/05/14-11:47:53,37.4190851,-5.998977,PH,1,7.19818
2024/05/14-11:47:53,37.4190851,-5.998977,Sensor_battery,1,76.25
2024/05/14-11:47:53,37.4190851,-5.998977,Conductivity,1,2.80142
2024/05/14-11:47:53,37.4190843,-5.9989763,Sonar,1,1109.0
2024/05/14-11:47:54,37.4190841,-5.9989761,Turbidity,1,40.1021
2024/05/14-11:47:54,37.4190841,-5.9989761,Temperature,1,24.4928
2024/05/14-11:47:54,37.4190841,-5.9989761,Sensor_battery,1,76.25
2024/05/14-11:47:54,37.4190841,-5.9989761,PH,1,7.22604
2024/05/14-11:47:54,37.4190841,-5.9989761,Conductivity,1,2.79928
2024/05/14-11:47:54,37.4190833,-5.9989754,Sonar,1,842.0
2024/05/14-11:47:55,37.419083,-5.9989752,Turbidity,1,39.7867
2024/05/14-11:47:55,37.419083,-5.9989752,Temperature,1,24.4812
2024/05/14-11:47:55,37.419083,-5.9989752,PH,1,7.32076
2024/05/14-11:47:55,37.419083,-5.9989752,Sensor_battery,1,76.25
2024/05/14-11:47:55,37.419083,-5.9989752,Conductivity,1,2.79857
2024/05/14-11:47:55,37.4190821,-5.9989745,Sonar,1,861.0
2024/05/14-11:47:56,37.4190818,-5.9989742,Turbidity,1,41.7684
2024/05/14-11:47:56,37.4190818,-5.9989742,Temperature,1,24.48
2024/05/14-11:47:56,37.4190818,-5.9989742,PH,1,7.35457
2024/05/14-11:47:56,37.4190818,-5.9989742,Sensor_battery,1,76.25
2024/05/14-11:47:56,37.4190818,-5.9989742,Conductivity,1,2.79786
2024/05/14-11:47:56,37.4190811,-5.9989736,Sonar,1,913.0
2024/05/14-11:47:57,37.4190808,-5.9989734,Turbidity,1,41.3921
2024/05/14-11:47:57,37.4190808,-5.9989734,Temperature,1,24.4817
2024/05/14-11:47:57,37.4190808,-5.9989734,PH,1,7.28396
2024/05/14-11:47:57,37.4190808,-5.9989734,Sensor_battery,1,76.25
2024/05/14-11:47:57,37.4190808,-5.9989734,Conductivity,1,2.79928
2024/05/14-11:47:57,37.4190799,-5.9989727,Sonar,1,999.0
2024/05/14-11:47:59,37.4190796,-5.9989725,Turbidity,1,41.1318
2024/05/14-11:47:59,37.4190796,-5.9989725,Temperature,1,24.478
2024/05/14-11:47:59,37.4190796,-5.9989725,PH,1,7.19967
2024/05/14-11:47:59,37.4190796,-5.9989725,Sensor_battery,1,76.25
2024/05/14-11:47:59,37.4190796,-5.9989725,Conductivity,1,2.79928
2024/05/14-11:47:59,37.4190788,-5.9989718,Sonar,1,1114.0
2024/05/14-11:47:59,37.4190785,-5.9989716,Turbidity,1,40.178
2024/05/14-11:47:59,37.4190785,-5.9989716,Temperature,1,24.4781
2024/05/14-11:47:59,37.4190785,-5.9989716,PH,1,7.21273
2024/05/14-11:47:59,37.4190785,-5.9989716,Sensor_battery,1,76.25
2024/05/14-11:47:59,37.4190785,-5.9989716,Conductivity,1,2.79928
2024/05/14-11:47:59,37.4190776,-5.9989709,Sonar,1,1242.0
2024/05/14-11:48:00,37.4190773,-5.9989706,Turbidity,1,40.0843
2024/05/14-11:48:00,37.4190773,-5.9989706,PH,1,7.29739
2024/05/14-11:48:00,37.4190773,-5.9989706,Temperature,1,24.4878
2024/05/14-11:48:00,37.4190773,-5.9989706,Sensor_battery,1,76.25
2024/05/14-11:48:00,37.4190773,-5.9989706,Conductivity,1,2.8
2024/05/14-11:48:00,37.4190764,-5.9989699,Sonar,1,1385.0
2024/05/14-11:48:01,37.4190761,-5.9989697,Turbidity,1,37.6314
2024/05/14-11:48:01,37.4190761,-5.9989697,Temperature,1,24.4909
2024/05/14-11:48:01,37.4190761,-5.9989697,PH,1,7.3574
2024/05/14-11:48:01,37.4190761,-5.9989697,Sensor_battery,1,76.25
2024/05/14-11:48:01,37.4190761,-5.9989697,Conductivity,1,2.79715
2024/05/14-11:48:01,37.4190752,-5.998969,Sonar,1,1514.0
2024/05/14-11:48:02,37.4190749,-5.9989688,Turbidity,1,38.4846
2024/05/14-11:48:02,37.4190749,-5.9989688,Temperature,1,24.4809
2024/05/14-11:48:02,37.4190749,-5.9989688,PH,1,7.31386
2024/05/14-11:48:02,37.4190749,-5.9989688,Sensor_battery,1,76.25
2024/05/14-11:48:02,37.4190749,-5.9989688,Conductivity,1,2.79928
2024/05/14-11:48:02,37.419074,-5.9989682,Sonar,1,1572.0
2024/05/14-11:48:03,37.4190737,-5.998968,Turbidity,1,39.3258
2024/05/14-11:48:03,37.4190737,-5.998968,Temperature,1,24.4793
2024/05/14-11:48:03,37.4190737,-5.998968,PH,1,7.21715
2024/05/14-11:48:03,37.4190737,-5.998968,Conductivity,1,2.79857
2024/05/14-11:48:03,37.4190737,-5.998968,Sensor_battery,1,76.25
2024/05/14-11:48:03,37.4190728,-5.9989673,Sonar,1,1677.0
2024/05/14-11:48:04,37.4190725,-5.9989671,Turbidity,1,40.2636
2024/05/14-11:48:04,37.4190725,-5.9989671,Temperature,1,24.489
2024/05/14-11:48:04,37.4190725,-5.9989671,PH,1,7.20073
2024/05/14-11:48:04,37.4190725,-5.9989671,Sensor_battery,1,76.25
2024/05/14-11:48:04,37.4190725,-5.9989671,Conductivity,1,2.79786
2024/05/14-11:48:04,37.4190716,-5.9989663,Sonar,1,1781.0
2024/05/14-11:48:06,37.4190713,-5.998966,Turbidity,1,38.9759
2024/05/14-11:48:06,37.4190713,-5.998966,PH,1,7.28038
2024/05/14-11:48:06,37.4190713,-5.998966,Temperature,1,24.4896
2024/05/14-11:48:06,37.4190713,-5.998966,Sensor_battery,1,76.25
2024/05/14-11:48:06,37.4190713,-5.998966,Conductivity,1,2.79928
2024/05/14-11:48:06,37.4190705,-5.9989652,Sonar,1,1862.0
2024/05/14-11:48:06,37.4190703,-5.998965,Turbidity,1,38.788
2024/05/14-11:48:06,37.4190703,-5.998965,Temperature,1,24.4915
2024/05/14-11:48:06,37.4190703,-5.998965,PH,1,7.35645
2024/05/14-11:48:06,37.4190703,-5.998965,Sensor_battery,1,76.25
2024/05/14-11:48:06,37.4190703,-5.998965,Conductivity,1,2.79928
2024/05/14-11:48:06,37.4190694,-5.9989643,Sonar,1,2067.0
2024/05/14-11:48:07,37.4190691,-5.998964,Turbidity,1,39.2006
2024/05/14-11:48:07,37.4190691,-5.998964,Temperature,1,24.4931
2024/05/14-11:48:07,37.4190691,-5.998964,PH,1,7.32441
2024/05/14-11:48:07,37.4190691,-5.998964,Sensor_battery,1,76.25
2024/05/14-11:48:07,37.4190691,-5.998964,Conductivity,1,2.79928
2024/05/14-11:48:07,37.4190683,-5.9989633,Sonar,1,2236.0
2024/05/14-11:48:08,37.419068,-5.998963,Turbidity,1,38.4421
2024/05/14-11:48:08,37.419068,-5.998963,Temperature,1,24.4949
2024/05/14-11:48:08,37.419068,-5.998963,PH,1,7.23852
2024/05/14-11:48:08,37.419068,-5.998963,Sensor_battery,1,76.25
2024/05/14-11:48:08,37.419068,-5.998963,Conductivity,1,2.80071
2024/05/14-11:48:08,37.4190672,-5.9989624,Sonar,1,2526.0
2024/05/14-11:48:09,37.4190669,-5.9989621,Temperature,1,24.4928
2024/05/14-11:48:09,37.4190669,-5.9989621,Sensor_battery,1,76.25
2024/05/14-11:48:09,37.4190669,-5.9989621,Conductivity,1,2.79928
2024/05/14-11:48:09,37.4190669,-5.9989621,PH,1,7.19179
2024/05/14-11:48:09,37.4190669,-5.9989621,Turbidity,1,39.4316
2024/05/14-11:48:09,37.4190661,-5.9989614,Sonar,1,2298.0
2024/05/14-11:48:10,37.4190658,-5.9989612,Turbidity,1,38.5013
2024/05/14-11:48:10,37.4190658,-5.9989612,Temperature,1,24.492
2024/05/14-11:48:10,37.4190658,-5.9989612,PH,1,7.25208
2024/05/14-11:48:10,37.4190658,-5.9989612,Sensor_battery,1,76.25
2024/05/14-11:48:10,37.4190658,-5.9989612,Conductivity,1,2.79928
2024/05/14-11:48:10,37.4190652,-5.9989605,Sonar,1,2173.0
2024/05/14-11:48:11,37.4190649,-5.9989603,Turbidity,1,38.4875
2024/05/14-11:48:11,37.4190649,-5.9989603,Temperature,1,24.4748
2024/05/14-11:48:11,37.4190649,-5.9989603,PH,1,7.34004
2024/05/14-11:48:11,37.4190649,-5.9989603,Sensor_battery,1,76.25
2024/05/14-11:48:11,37.4190649,-5.9989603,Conductivity,1,2.8
2024/05/14-11:48:11,37.4190641,-5.9989596,Sonar,1,2455.0
2024/05/14-11:48:12,37.4190638,-5.9989594,Turbidity,1,39.9142
2024/05/14-11:48:12,37.4190638,-5.9989594,Temperature,1,24.4716
2024/05/14-11:48:12,37.4190638,-5.9989594,PH,1,7.34653
2024/05/14-11:48:12,37.4190638,-5.9989594,Sensor_battery,1,76.25
2024/05/14-11:48:12,37.4190638,-5.9989594,Conductivity,1,2.79928
2024/05/14-11:48:12,37.419063,-5.9989587,Sonar,1,1898.0
2024/05/14-11:48:13,37.4190627,-5.9989585,Sensor_battery,1,76.25
2024/05/14-11:48:13,37.4190627,-5.9989585,PH,1,7.27442
2024/05/14-11:48:13,37.4190627,-5.9989585,Temperature,1,24.4732
2024/05/14-11:48:13,37.4190627,-5.9989585,Turbidity,1,39.8803
2024/05/14-11:48:13,37.4190627,-5.9989585,Conductivity,1,2.79857
2024/05/14-11:48:13,37.4190619,-5.9989579,Sonar,1,2230.0
2024/05/14-11:48:14,37.4190616,-5.9989577,Turbidity,1,39.1604
2024/05/14-11:48:14,37.4190616,-5.9989577,Temperature,1,24.4784
2024/05/14-11:48:14,37.4190616,-5.9989577,PH,1,7.20029
2024/05/14-11:48:14,37.4190616,-5.9989577,Sensor_battery,1,76.25
2024/05/14-11:48:14,37.4190616,-5.9989577,Conductivity,1,2.8
2024/05/14-11:48:14,37.4190608,-5.9989571,Sonar,1,2492.0
2024/05/14-11:48:15,37.4190605,-5.9989569,Turbidity,1,40.3549
2024/05/14-11:48:15,37.4190605,-5.9989569,Temperature,1,24.4781
2024/05/14-11:48:15,37.4190605,-5.9989569,PH,1,7.22142
2024/05/14-11:48:15,37.4190605,-5.9989569,Conductivity,1,2.79928
2024/05/14-11:48:15,37.4190605,-5.9989569,Sensor_battery,1,76.25
2024/05/14-11:48:15,37.4190597,-5.9989563,Sonar,1,795.0
2024/05/14-11:48:16,37.4190594,-5.9989561,Turbidity,1,39.5459
2024/05/14-11:48:16,37.4190594,-5.9989561,Temperature,1,24.4781
2024/05/14-11:48:16,37.4190594,-5.9989561,PH,1,7.30936
2024/05/14-11:48:16,37.4190594,-5.9989561,Sensor_battery,1,76.25
2024/05/14-11:48:16,37.4190594,-5.9989561,Conductivity,1,2.79857
2024/05/14-11:48:16,37.4190587,-5.9989554,Sonar,1,793.0
2024/05/14-11:48:17,37.4190584,-5.9989551,Turbidity,1,40.9266
2024/05/14-11:48:17,37.4190584,-5.9989551,Temperature,1,24.4769
2024/05/14-11:48:17,37.4190584,-5.9989551,Sensor_battery,1,76.25
2024/05/14-11:48:17,37.4190584,-5.9989551,PH,1,7.35542
2024/05/14-11:48:17,37.4190584,-5.9989551,Conductivity,1,2.79857
2024/05/14-11:48:17,37.4190576,-5.9989544,Sonar,1,863.0
2024/05/14-11:48:18,37.4190573,-5.9989542,Temperature,1,24.4709
2024/05/14-11:48:18,37.4190573,-5.9989542,Turbidity,1,40.9111
2024/05/14-11:48:18,37.4190573,-5.9989542,Sensor_battery,1,76.25
2024/05/14-11:48:18,37.4190573,-5.9989542,PH,1,7.30281
2024/05/14-11:48:18,37.4190573,-5.9989542,Conductivity,1,2.79928
2024/05/14-11:48:18,37.4190565,-5.9989535,Sonar,1,893.0
2024/05/14-11:48:19,37.4190562,-5.9989533,Turbidity,1,40.7135
2024/05/14-11:48:19,37.4190562,-5.9989533,Temperature,1,24.4714
2024/05/14-11:48:19,37.4190562,-5.9989533,PH,1,7.20602
2024/05/14-11:48:19,37.4190562,-5.9989533,Sensor_battery,1,76.25
2024/05/14-11:48:19,37.4190562,-5.9989533,Conductivity,1,2.79786
2024/05/14-11:48:19,37.4190553,-5.9989527,Sonar,1,929.0
2024/05/14-11:48:20,37.419055,-5.9989524,Turbidity,1,40.7347
2024/05/14-11:48:20,37.419055,-5.9989524,Temperature,1,24.4728
2024/05/14-11:48:20,37.419055,-5.9989524,Conductivity,1,2.8
2024/05/14-11:48:20,37.419055,-5.9989524,PH,1,7.20832
2024/05/14-11:48:20,37.419055,-5.9989524,Sensor_battery,1,76.25
2024/05/14-11:48:20,37.4190543,-5.9989517,Sonar,1,946.0
2024/05/14-11:48:21,37.4190541,-5.9989514,Turbidity,1,39.5919
2024/05/14-11:48:21,37.4190541,-5.9989514,Temperature,1,24.4701
2024/05/14-11:48:21,37.4190541,-5.9989514,PH,1,7.2976
2024/05/14-11:48:21,37.4190541,-5.9989514,Sensor_battery,1,76.25
2024/05/14-11:48:21,37.4190541,-5.9989514,Conductivity,1,2.79928
2024/05/14-11:48:21,37.4190533,-5.9989507,Sonar,1,1014.0
2024/05/14-11:48:22,37.419053,-5.9989504,Turbidity,1,40.7365
2024/05/14-11:48:22,37.419053,-5.9989504,Temperature,1,24.4685
2024/05/14-11:48:22,37.419053,-5.9989504,PH,1,7.36282
2024/05/14-11:48:22,37.419053,-5.9989504,Sensor_battery,1,76.25
2024/05/14-11:48:22,37.419053,-5.9989504,Conductivity,1,2.8
2024/05/14-11:48:22,37.4190522,-5.9989496,Sonar,1,1070.0
2024/05/14-11:48:23,37.4190519,-5.9989492,Turbidity,1,41.3381
2024/05/14-11:48:23,37.4190519,-5.9989492,PH,1,7.31237
2024/05/14-11:48:23,37.4190519,-5.9989492,Sensor_battery,1,76.25
2024/05/14-11:48:23,37.4190519,-5.9989492,Temperature,1,24.4714
2024/05/14-11:48:23,37.4190519,-5.9989492,Conductivity,1,2.79857
2024/05/14-11:48:23,37.4190511,-5.9989484,Sonar,1,1150.0
2024/05/14-11:48:24,37.4190508,-5.9989481,Turbidity,1,40.0711
2024/05/14-11:48:24,37.4190508,-5.9989481,Temperature,1,24.473
2024/05/14-11:48:24,37.4190508,-5.9989481,Sensor_battery,1,76.25
2024/05/14-11:48:24,37.4190508,-5.9989481,PH,1,7.21993
2024/05/14-11:48:24,37.4190508,-5.9989481,Conductivity,1,2.79928
2024/05/14-11:48:24,37.4190499,-5.9989473,Sonar,1,1220.0
2024/05/14-11:48:25,37.4190496,-5.998947,Temperature,1,24.4723
2024/05/14-11:48:25,37.4190496,-5.998947,PH,1,7.20519
2024/05/14-11:48:25,37.4190496,-5.998947,Turbidity,1,41.0404
2024/05/14-11:48:25,37.4190496,-5.998947,Sensor_battery,1,76.25
2024/05/14-11:48:25,37.4190496,-5.998947,Conductivity,1,2.79786
2024/05/14-11:48:25,37.4190488,-5.9989462,Sonar,1,1319.0
2024/05/14-11:48:26,37.4190485,-5.9989459,Turbidity,1,38.322
2024/05/14-11:48:26,37.4190485,-5.9989459,Temperature,1,24.4729
2024/05/14-11:48:26,37.4190485,-5.9989459,PH,1,7.29467
2024/05/14-11:48:26,37.4190485,-5.9989459,Sensor_battery,1,76.25
2024/05/14-11:48:26,37.4190485,-5.9989459,Conductivity,1,2.79715
2024/05/14-11:48:26,37.4190478,-5.9989451,Sonar,1,1602.0
2024/05/14-11:48:27,37.4190475,-5.9989448,Turbidity,1,39.5781
2024/05/14-11:48:27,37.4190475,-5.9989448,Temperature,1,24.4649
2024/05/14-11:48:27,37.4190475,-5.9989448,PH,1,7.35469
2024/05/14-11:48:27,37.4190475,-5.9989448,Sensor_battery,1,76.25
2024/05/14-11:48:27,37.4190475,-5.9989448,Conductivity,1,2.80213
2024/05/14-11:48:27,37.4190467,-5.998944,Sonar,1,1755.0
2024/05/14-11:48:28,37.4190465,-5.9989436,Temperature,1,24.4578
2024/05/14-11:48:28,37.4190465,-5.9989436,Turbidity,1,40.2417
2024/05/14-11:48:28,37.4190465,-5.9989436,PH,1,7.31349
2024/05/14-11:48:28,37.4190465,-5.9989436,Sensor_battery,1,76.25
2024/05/14-11:48:28,37.4190465,-5.9989436,Conductivity,1,2.80213
2024/05/14-11:48:28,37.4190456,-5.9989428,Sonar,1,1925.0
2024/05/14-11:48:29,37.4190453,-5.9989424,Turbidity,1,40.9812
2024/05/14-11:48:29,37.4190453,-5.9989424,Temperature,1,24.4577
2024/05/14-11:48:29,37.4190453,-5.9989424,PH,1,7.22124
2024/05/14-11:48:29,37.4190453,-5.9989424,Sensor_battery,1,76.25
2024/05/14-11:48:29,37.4190453,-5.9989424,Conductivity,1,2.80142
2024/05/14-11:48:29,37.4190444,-5.9989416,Sonar,1,1738.0
2024/05/14-11:48:30,37.4190441,-5.9989413,Turbidity,1,39.5436
2024/05/14-11:48:30,37.4190441,-5.9989413,Temperature,1,24.4709
2024/05/14-11:48:30,37.4190441,-5.9989413,PH,1,7.20279
2024/05/14-11:48:30,37.4190441,-5.9989413,Sensor_battery,1,76.25
2024/05/14-11:48:30,37.4190441,-5.9989413,Conductivity,1,2.80285
2024/05/14-11:48:30,37.4190433,-5.9989404,Sonar,1,1409.0
2024/05/14-11:48:31,37.419043,-5.9989401,Turbidity,1,38.6765
2024/05/14-11:48:31,37.419043,-5.9989401,Conductivity,1,2.80213
2024/05/14-11:48:31,37.419043,-5.9989401,PH,1,7.28633
2024/05/14-11:48:31,37.419043,-5.9989401,Sensor_battery,1,76.25
2024/05/14-11:48:31,37.419043,-5.9989401,Temperature,1,24.4634
2024/05/14-11:48:31,37.4190422,-5.9989394,Sonar,1,1950.0
2024/05/14-11:48:32,37.4190418,-5.9989391,Turbidity,1,39.5011
2024/05/14-11:48:32,37.4190418,-5.9989391,Temperature,1,24.459
2024/05/14-11:48:32,37.4190418,-5.9989391,PH,1,7.35769
2024/05/14-11:48:32,37.4190418,-5.9989391,Sensor_battery,1,76.25
2024/05/14-11:48:32,37.4190418,-5.9989391,Conductivity,1,2.80213
2024/05/14-11:48:32,37.419041,-5.9989381,Sonar,1,1458.0
2024/05/14-11:48:33,37.4190407,-5.9989378,Turbidity,1,39.5585
2024/05/14-11:48:33,37.4190407,-5.9989378,Temperature,1,24.4625
2024/05/14-11:48:33,37.4190407,-5.9989378,PH,1,7.31816
2024/05/14-11:48:33,37.4190407,-5.9989378,Sensor_battery,1,76.25
2024/05/14-11:48:33,37.4190407,-5.9989378,Conductivity,1,2.80213
2024/05/14-11:48:33,37.4190399,-5.9989369,Sonar,1,1653.0
2024/05/14-11:48:34,37.4190397,-5.9989365,Turbidity,1,42.8688
2024/05/14-11:48:34,37.4190397,-5.9989365,Temperature,1,24.473
2024/05/14-11:48:34,37.4190397,-5.9989365,PH,1,7.22711
2024/05/14-11:48:34,37.4190397,-5.9989365,Sensor_battery,1,76.25
2024/05/14-11:48:34,37.4190397,-5.9989365,Conductivity,1,2.80213
2024/05/14-11:48:34,37.419039,-5.9989357,Sonar,1,1936.0
2024/05/14-11:48:35,37.4190387,-5.9989354,Turbidity,1,39.0316
2024/05/14-11:48:35,37.4190387,-5.9989354,PH,1,7.19905
2024/05/14-11:48:35,37.4190387,-5.9989354,Temperature,1,24.4716
2024/05/14-11:48:35,37.4190387,-5.9989354,Sensor_battery,1,76.25
2024/05/14-11:48:35,37.4190387,-5.9989354,Conductivity,1,2.80213
2024/05/14-11:48:35,37.419038,-5.9989345,Sonar,1,2190.0
2024/05/14-11:48:36,37.4190378,-5.9989342,PH,1,7.27898
2024/05/14-11:48:36,37.4190378,-5.9989342,Temperature,1,24.4715
2024/05/14-11:48:36,37.4190378,-5.9989342,Sensor_battery,1,76.25
2024/05/14-11:48:36,37.4190378,-5.9989342,Conductivity,1,2.80213
2024/05/14-11:48:36,37.4190378,-5.9989342,Turbidity,1,39.4706
2024/05/14-11:48:36,37.4190371,-5.9989334,Sonar,1,2353.0
2024/05/14-11:48:37,37.4190369,-5.998933,Turbidity,1,41.4564
2024/05/14-11:48:37,37.4190369,-5.998933,Temperature,1,24.4692
2024/05/14-11:48:37,37.4190369,-5.998933,Sensor_battery,1,76.25
2024/05/14-11:48:37,37.4190369,-5.998933,Conductivity,1,2.80213
2024/05/14-11:48:37,37.4190369,-5.998933,PH,1,7.35271
2024/05/14-11:48:37,37.4190362,-5.9989322,Sonar,1,2554.0
2024/05/14-11:48:38,37.419036,-5.9989319,Turbidity,1,39.6987
2024/05/14-11:48:38,37.419036,-5.9989319,Temperature,1,24.4701
2024/05/14-11:48:38,37.419036,-5.9989319,PH,1,7.31949
2024/05/14-11:48:38,37.419036,-5.9989319,Sensor_battery,1,76.25
2024/05/14-11:48:38,37.419036,-5.9989319,Conductivity,1,2.80285
2024/05/14-11:48:38,37.4190354,-5.998931,Sonar,1,795.0
2024/05/14-11:48:39,37.4190352,-5.9989307,Temperature,1,24.4636
2024/05/14-11:48:39,37.4190352,-5.9989307,Turbidity,1,39.6591
2024/05/14-11:48:39,37.4190352,-5.9989307,PH,1,7.22361
2024/05/14-11:48:39,37.4190352,-5.9989307,Sensor_battery,1,76.25
2024/05/14-11:48:39,37.4190352,-5.9989307,Conductivity,1,2.80213
2024/05/14-11:48:39,37.4190345,-5.9989298,Sonar,1,826.0
2024/05/14-11:48:40,37.4190343,-5.9989294,Turbidity,1,38.626
2024/05/14-11:48:40,37.4190343,-5.9989294,Temperature,1,24.4603
2024/05/14-11:48:40,37.4190343,-5.9989294,PH,1,7.19226
2024/05/14-11:48:40,37.4190343,-5.9989294,Sensor_battery,1,76.25
2024/05/14-11:48:40,37.4190343,-5.9989294,Conductivity,1,2.80213
2024/05/14-11:48:40,37.4190336,-5.9989286,Sonar,1,869.0
2024/05/14-11:48:41,37.4190334,-5.9989283,Turbidity,1,38.9501
2024/05/14-11:48:41,37.4190334,-5.9989283,Temperature,1,24.4612
2024/05/14-11:48:41,37.4190334,-5.9989283,PH,1,7.27084
2024/05/14-11:48:41,37.4190334,-5.9989283,Sensor_battery,1,76.25
2024/05/14-11:48:41,37.4190334,-5.9989283,Conductivity,1,2.80142
2024/05/14-11:48:41,37.4190327,-5.9989274,Sonar,1,924.0
2024/05/14-11:48:42,37.4190325,-5.9989271,Turbidity,1,41.3599
2024/05/14-11:48:42,37.4190325,-5.9989271,Temperature,1,24.4623
2024/05/14-11:48:42,37.4190325,-5.9989271,PH,1,7.35368
2024/05/14-11:48:42,37.4190325,-5.9989271,Sensor_battery,1,76.25
2024/05/14-11:48:42,37.4190325,-5.9989271,Conductivity,1,2.80213
2024/05/14-11:48:42,37.4190318,-5.9989262,Sonar,1,970.0
2024/05/14-11:48:43,37.4190316,-5.9989259,Turbidity,1,39.7677
2024/05/14-11:48:43,37.4190316,-5.9989259,Temperature,1,24.4608
2024/05/14-11:48:43,37.4190316,-5.9989259,PH,1,7.33281
2024/05/14-11:48:43,37.4190316,-5.9989259,Sensor_battery,1,76.25
2024/05/14-11:48:43,37.4190316,-5.9989259,Conductivity,1,2.80142
2024/05/14-11:48:43,37.419031,-5.998925,Sonar,1,985.0
2024/05/14-11:48:44,37.4190307,-5.9989248,Turbidity,1,40.3986
2024/05/14-11:48:44,37.4190307,-5.9989248,Temperature,1,24.4632
2024/05/14-11:48:44,37.4190307,-5.9989248,PH,1,7.2393
2024/05/14-11:48:44,37.4190307,-5.9989248,Sensor_battery,1,76.25
2024/05/14-11:48:44,37.4190307,-5.9989248,Conductivity,1,2.80285
2024/05/14-11:48:44,37.4190301,-5.9989239,Sonar,1,1143.0
2024/05/14-11:48:45,37.4190299,-5.9989236,Turbidity,1,41.3725
2024/05/14-11:48:45,37.4190299,-5.9989236,Temperature,1,24.4538
2024/05/14-11:48:45,37.4190299,-5.9989236,PH,1,7.19125
2024/05/14-11:48:45,37.4190299,-5.9989236,Sensor_battery,1,76.25
2024/05/14-11:48:45,37.4190299,-5.9989236,Conductivity,1,2.80285
2024/05/14-11:48:45,37.4190291,-5.9989229,Sonar,1,961.0
2024/05/14-11:48:46,37.4190291,-5.9989229,Turbidity,1,41.1582
2024/05/14-11:48:46,37.4190291,-5.9989229,Temperature,1,24.4515
2024/05/14-11:48:46,37.4190291,-5.9989229,PH,1,7.24394
2024/05/14-11:48:46,37.4190291,-5.9989229,Sensor_battery,1,76.25
2024/05/14-11:48:46,37.4190291,-5.9989229,Conductivity,1,2.80142
2024/05/14-11:48:46,37.4190291,-5.9989229,Sonar,1,1359.0
2024/05/14-11:48:47,37.4190291,-5.9989229,Turbidity,1,39.7171
2024/05/14-11:48:47,37.4190291,-5.9989229,Temperature,1,24.451
2024/05/14-11:48:47,37.4190291,-5.9989229,PH,1,7.33863
2024/05/14-11:48:47,37.4190291,-5.9989229,Sensor_battery,1,76.25
2024/05/14-11:48:47,37.4190291,-5.9989229,Conductivity,1,2.80285
2024/05/14-11:48:47,37.4190291,-5.9989229,Sonar,1,1428.0
2024/05/14-11:48:48,37.4190291,-5.9989229,Turbidity,1,40.0389
2024/05/14-11:48:48,37.4190291,-5.9989229,Temperature,1,24.4485
2024/05/14-11:48:48,37.4190291,-5.9989229,PH,1,7.3448
2024/05/14-11:48:48,37.4190291,-5.9989229,Sensor_battery,1,76.25
2024/05/14-11:48:48,37.4190291,-5.9989229,Conductivity,1,2.80142
2024/05/14-11:48:48,37.4190291,-5.9989229,Sonar,1,1604.0
2024/05/14-11:48:49,37.4190291,-5.9989229,Turbidity,1,40.8278
2024/05/14-11:48:49,37.4190291,-5.9989229,Temperature,1,24.4504
2024/05/14-11:48:49,37.4190291,-5.9989229,Conductivity,1,2.80142
2024/05/14-11:48:49,37.4190291,-5.9989229,Sensor_battery,1,76.25
2024/05/14-11:48:49,37.4190291,-5.9989229,PH,1,7.25623
2024/05/14-11:48:49,37.4190291,-5.9989229,Sonar,1,1792.0
2024/05/14-11:48:50,37.4190291,-5.9989229,Turbidity,1,40.2377
2024/05/14-11:48:50,37.4190291,-5.9989229,Temperature,1,24.4497
2024/05/14-11:48:50,37.4190291,-5.9989229,PH,1,7.18993
